1465-6493 | 2008 | (Perspektiven der Wirtschaftspolitik) | 32 articles
1465-6493 | 2009 | (Perspektiven der Wirtschaftspolitik) | 28 articles
1465-6493 | 2010 | (Perspektiven der Wirtschaftspolitik) | 34 articles
1465-6493 | 2011 | (Perspektiven der Wirtschaftspolitik) | 57 articles
1465-6493 | 2012 | (Perspektiven der Wirtschaftspolitik) | 52 articles
1465-6493 | 2013 | (Perspektiven der Wirtschaftspolitik) | 21 articles
1465-6493 | 2014 | (Perspektiven der Wirtschaftspolitik) | 34 articles
1475-3685 |  | (Review of Middle East Economics and Finance) | 14 articles
1475-3685 | 2013 | (Review of Middle East Economics and Finance) | 2 articles
1475-3685 | 2014 | (Rev. Middle East Econ. Fin.) | 6 articles
1475-3685 | 2014 | (Review of Middle East Economics and Finance) | 11 articles
1554-8597 |  | (Peace Economics, Peace Science and Public Policy) | 6 articles
1565-1339 |  | (International Journal of Nonlinear Sciences and Numerical Simulation) | 89 articles
1565-1339 | 2000 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 58 articles
1565-1339 | 2001 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 45 articles
1565-1339 | 2002 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 88 articles
1565-1339 | 2003 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 40 articles
1565-1339 | 2004 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 50 articles
1565-1339 | 2005 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 68 articles
1565-1339 | 2006 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 89 articles
1565-1339 | 2007 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 84 articles
1565-1339 | 2008 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 59 articles
1565-1339 | 2009 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 177 articles
1565-1339 | 2010 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 197 articles
1565-1339 | 2011 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 8 articles
1565-1339 | 2012 | (Int. J. Nonlinear Sci. Numer. Simul.) | 29 articles
1565-1339 | 2012 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 94 articles
1565-1339 | 2013 | (Int. J. Nonlinear Sci. Numer. Simul.) | 11 articles
1565-1339 | 2013 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 52 articles
1565-1339 | 2014 | (International Journal of Nonlinear Sciences and Numerical Simulation) | 42 articles
1565-1509 | 2014 | (Theoretical Inquiries in Law) | 26 articles
1565-3404 | 2013 | (Theoretical Inquiries in Law) | 26 articles
1570-2820 | 2001 | (Journal of Numerical Mathematics) | 15 articles
1570-2820 | 2002 | (Journal of Numerical Mathematics) | 15 articles
1570-2820 | 2003 | (jnma) | 16 articles
1570-2820 | 2004 | (jnma) | 16 articles
1570-2820 | 2005 | (jnma) | 16 articles
1570-2820 | 2006 | (jnma) | 16 articles
1570-2820 | 2007 | (Journal of Numerical Mathematics) | 1 articles
1570-2820 | 2007 | (jnma) | 13 articles
1570-2820 | 2008 | (Journal of Numerical Mathematics) | 14 articles
1570-2820 | 2009 | (Journal of Numerical Mathematics) | 16 articles
1570-2820 | 2010 | (Journal of Numerical Mathematics) | 15 articles
1570-2820 | 2011 | (Journal of Numerical Mathematics) | 16 articles
1570-2820 | 2012 | (Journal of Numerical Mathematics) | 21 articles
1570-2820 | 2013 | (Journal of Numerical Mathematics) | 18 articles
1570-2820 | 2014 | (Journal of Numerical Mathematics) | 21 articles
1600-1974 | 2000 | (SATS) | 23 articles
1600-1974 | 2001 | (SATS) | 18 articles
1600-1974 | 2002 | (SATS) | 29 articles
1600-1974 | 2003 | (SATS) | 25 articles
1600-1974 | 2004 | (SATS) | 28 articles
1600-1974 | 2005 | (SATS) | 25 articles
1600-1974 | 2006 | (SATS) | 21 articles
1600-1974 | 2007 | (SATS) | 18 articles
1600-1974 | 2008 | (SATS) | 18 articles
1600-1974 | 2009 | (SATS) | 14 articles
1600-1974 | 2010 | (SATS) | 14 articles
1600-1974 | 2011 | (SATS) | 14 articles
1600-1974 | 2012 | (SATS) | 14 articles
1600-1974 | 2013 | (SATS) | 13 articles
1600-1974 | 2014 | (SATS) | 13 articles
1609-4840 | 2001 | (Comput. Methods Appl. Math.) | 34 articles
1609-4840 | 2002 | (Comput. Methods Appl. Math.) | 20 articles
1609-4840 | 2003 | (Comput. Methods Appl. Math.) | 39 articles
1609-4840 | 2004 | (Comput. Methods Appl. Math.) | 27 articles
1609-4840 | 2005 | (Comput. Methods Appl. Math.) | 20 articles
1609-4840 | 2006 | (Comput. Methods Appl. Math.) | 27 articles
1609-4840 | 2007 | (Comput. Methods Appl. Math.) | 21 articles
1609-4840 | 2008 | (Comput. Methods Appl. Math.) | 29 articles
1609-4840 | 2009 | (Comput. Methods Appl. Math.) | 26 articles
1609-4840 | 2010 | (Comput. Methods Appl. Math.) | 26 articles
1609-4840 | 2011 | (Comput. Methods Appl. Math.) | 28 articles
1609-4840 | 2012 | (Comput. Methods Appl. Math.) | 31 articles
1609-4840 | 2013 | (Comput. Methods Appl. Math.) | 1 articles
1609-4840 | 2013 | (Computational Methods in Applied Mathematics) | 28 articles
1609-4840 | 2014 | (Computational Methods in Applied Mathematics) | 33 articles
1610-1197 | 2005 | (GesundheitsRecht) | 77 articles
1610-1197 | 2006 | (GesundheitsRecht) | 98 articles
1610-1197 | 2007 | (GesundheitsRecht) | 100 articles
1610-1197 | 2008 | (GesundheitsRecht) | 98 articles
1610-1197 | 2009 | (GesundheitsRecht) | 98 articles
1610-1197 | 2010 | (GesundheitsRecht) | 106 articles
1610-1197 | 2011 | (GesundheitsRecht) | 151 articles
1610-1197 | 2012 | (GesundheitsRecht) | 131 articles
1610-1197 | 2013 | (GesundheitsRecht) | 99 articles
1610-1197 | 2014 | (GesundheitsRecht) | 63 articles
1610-7608 | 2005 | (Computer Law Review International) | 35 articles
1610-7608 | 2006 | (Computer Law Review International) | 39 articles
1610-7608 | 2007 | (Computer Law Review International) | 37 articles
1610-7608 | 2008 | (Computer Law Review International) | 37 articles
1610-7608 | 2009 | (Computer Law Review International) | 37 articles
1610-7608 | 2010 | (Computer Law Review International) | 35 articles
1610-7608 | 2011 | (Computer Law Review International) | 33 articles
1610-7608 | 2012 | (Computer Law Review International) | 34 articles
1610-7608 | 2013 | (Computer Law Review International) | 43 articles
1610-7608 | 2014 | (Computer Law Review International) | 17 articles
1611-2776 | 1959 | (it - Information Technology) | 48 articles
1611-2776 | 1960 | (it - Information Technology) | 47 articles
1611-2776 | 1961 | (it - Information Technology) | 56 articles
1611-2776 | 1962 | (it - Information Technology) | 54 articles
1611-2776 | 1963 | (it - Information Technology) | 62 articles
1611-2776 | 1964 | (it - Information Technology) | 64 articles
1611-2776 | 1965 | (it - Information Technology) | 66 articles
1611-2776 | 1966 | (it - Information Technology) | 60 articles
1611-2776 | 1967 | (it - Information Technology) | 61 articles
1611-2776 | 1968 | (it - Information Technology) | 61 articles
1611-2776 | 1969 | (it - Information Technology) | 57 articles
1611-2776 | 1970 | (it - Information Technology) | 51 articles
1611-2776 | 1971 | (it - Information Technology) | 54 articles
1611-2776 | 1972 | (it - Information Technology) | 59 articles
1611-2776 | 1973 | (it - Information Technology) | 52 articles
1611-2776 | 1974 | (it - Information Technology) | 67 articles
1611-2776 | 1975 | (it - Information Technology) | 82 articles
1611-2776 | 1976 | (it - Information Technology) | 85 articles
1611-2776 | 1977 | (it - Information Technology) | 72 articles
1611-2776 | 1978 | (it - Information Technology) | 78 articles
1611-2776 | 1979 | (it - Information Technology) | 72 articles
1611-2776 | 1980 | (it - Information Technology) | 54 articles
1611-2776 | 1981 | (it - Information Technology) | 51 articles
1611-2776 | 1982 | (it - Information Technology) | 54 articles
1611-2776 | 1983 | (it - Information Technology) | 84 articles
1611-2776 | 1984 | (it - Information Technology) | 50 articles
1611-2776 | 1985 | (it - Information Technology) | 62 articles
1611-2776 | 1986 | (it - Information Technology) | 71 articles
1611-2776 | 1987 | (it - Information Technology) | 71 articles
1611-2776 | 1988 | (it - Information Technology) | 59 articles
1611-2776 | 1989 | (it - Information Technology) | 66 articles
1611-2776 | 1990 | (it - Information Technology) | 80 articles
1611-2776 | 1991 | (it - Information Technology) | 68 articles
1611-2776 | 1992 | (it - Information Technology) | 62 articles
1611-2776 | 1993 | (it - Information Technology) | 50 articles
1611-2776 | 1994 | (it - Information Technology) | 64 articles
1611-2776 | 1995 | (it - Information Technology) | 60 articles
1611-2776 | 1996 | (it - Information Technology) | 64 articles
1611-2776 | 1997 | (it - Information Technology) | 65 articles
1611-2776 | 1998 | (it - Information Technology) | 64 articles
1611-2776 | 1999 | (it - Information Technology) | 63 articles
1611-2776 | 2000 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 2 articles
1611-2776 | 2000 | (it - Information Technology) | 63 articles
1611-2776 | 2001 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 63 articles
1611-2776 | 2002 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 60 articles
1611-2776 | 2003 | (it – Information Technology (vormals it+ti)/Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 60 articles
1611-2776 | 2004 | (it – Information Technology (vormals it+ti)/Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 60 articles
1611-2776 | 2005 | (it - Information Technology) | 48 articles
1611-2776 | 2005 | (it – Information Technology (vormals it+ti)/Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 9 articles
1611-2776 | 2006 | (it - Information Technology (vormals it+ti)) | 27 articles
1611-2776 | 2006 | (it – Information Technology (vormals it+ti)) | 9 articles
1611-2776 | 2006 | (it – Information Technology) | 12 articles
1611-2776 | 2006 | (it — Information Technology (vormals it+ti)) | 10 articles
1611-2776 | 2007 | (it - Information Technology (vormals it+ti)) | 12 articles
1611-2776 | 2007 | (it - Information Technology) | 9 articles
1611-2776 | 2007 | (it – Information Technology (vormals it+ti)) | 39 articles
1611-2776 | 2008 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 9 articles
1611-2776 | 2008 | (it - Information Technology (vormals it+ti)) | 25 articles
1611-2776 | 2008 | (it - Information Technology) | 21 articles
1611-2776 | 2009 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 67 articles
1611-2776 | 2010 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 58 articles
1611-2776 | 2011 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 47 articles
1611-2776 | 2012 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 34 articles
1611-2776 | 2012 | (it - Information Technology) | 7 articles
1611-2776 | 2013 | (Methoden und innovative Anwendungen der Informatik und Informationstechnik) | 22 articles
1611-2776 | 2013 | (it - Information Technology) | 7 articles
1611-2776 | 2013 | (it – Information Technology) | 15 articles
1611-2776 | 2014 | (it - Information Technology) | 42 articles
1611-2776 | 2014 | (it – Information Technology) | 13 articles
1612-295X | 2004 | (Intercultural Pragmatics) | 15 articles
1612-295X | 2005 | (Intercultural Pragmatics) | 30 articles
1612-295X | 2006 | (Intercultural Pragmatics) | 28 articles
1612-295X | 2007 | (Intercultural Pragmatics) | 29 articles
1612-295X | 2008 | (Intercultural Pragmatics) | 26 articles
1612-295X | 2009 | (Intercultural Pragmatics) | 30 articles
1612-295X | 2010 | (Intercultural Pragmatics) | 31 articles
1612-295X | 2011 | (Intercultural Pragmatics) | 29 articles
1612-295X | 2012 | (Intercultural Pragmatics) | 35 articles
1612-295X | 2013 | (Intercultural Pragmatics) | 38 articles
1612-295X | 2014 | (Intercultural Pragmatics) | 34 articles
1612-5681 | 2005 | (Journal of Politeness Research) | 7 articles
1612-5681 | 2005 | (Journal of Politeness Research. Language, Behaviour, Culture) | 8 articles
1612-5681 | 2006 | (Journal of Politeness Research. Language, Behaviour, Culture) | 14 articles
1612-5681 | 2007 | (Journal of Politeness Research. Language, Behaviour, Culture) | 15 articles
1612-5681 | 2008 | (Journal of Politeness Research. Language, Behaviour, Culture) | 19 articles
1612-5681 | 2009 | (Journal of Politeness Research. Language, Behaviour, Culture) | 15 articles
1612-5681 | 2010 | (Journal of Politeness Research. Language, Behaviour, Culture) | 13 articles
1612-5681 | 2011 | (Journal of Politeness Research. Language, Behaviour, Culture) | 14 articles
1612-5681 | 2012 | (Journal of  Politeness Research) | 3 articles
1612-5681 | 2012 | (Journal of Politeness Research) | 14 articles
1612-5681 | 2013 | (Journal of Politeness Research) | 14 articles
1612-5681 | 2014 | (Journal of Politeness Research) | 14 articles
1612-703X | 1979 | (Zeitschrift für die gesamte Strafrechtswissenschaft) | 25 articles
1612-9229 | 2003 | (Zeitschrift für Gemeinschaftsprivatrecht) | 11 articles
1612-9229 | 2004 | (Zeitschrift für Gemeinschaftsprivatrecht) | 85 articles
1612-9229 | 2005 | (Zeitschrift für Gemeinschaftsprivatrecht) | 97 articles
1612-9229 | 2006 | (Zeitschrift für Gemeinschaftsprivatrecht) | 117 articles
1612-9229 | 2007 | (Zeitschrift für Gemeinschaftsprivatrecht) | 134 articles
1612-9229 | 2008 | (Zeitschrift für Gemeinschaftsprivatrecht) | 115 articles
1612-9229 | 2009 | (Zeitschrift für Gemeinschaftsprivatrecht) | 102 articles
1612-9229 | 2010 | (Zeitschrift für Gemeinschaftsprivatrecht) | 98 articles
1612-9229 | 2011 | (Zeitschrift für Gemeinschaftsprivatrecht) | 92 articles
1612-9229 | 2012 | (Zeitschrift für Gemeinschaftsprivatrecht) | 107 articles
1612-9229 | 2013 | (Zeitschrift für Gemeinschaftsprivatrecht) | 93 articles
1612-9229 | 2014 | (Zeitschrift für das Privatrecht der Europäischen Union) | 49 articles
1613-0804 | 1909 | (Praehistorische Zeitschrift) | 19 articles
1613-0804 | 1997 | (Praehistorische Zeitschrift) | 13 articles
1613-0804 | 2013 | (Praehistorische Zeitschrift) | 23 articles
1613-2548 | 2004 | (European Company and Financial Law Review) | 18 articles
1613-2548 | 2005 | (European Company and Financial Law Review) | 4 articles
1613-2548 | 2005 | (European Company and Financial Law) | 9 articles
1613-2548 | 2006 | (European Company and Financial Law Review) | 20 articles
1613-2548 | 2007 | (European Company and Financial Law Review) | 28 articles
1613-2548 | 2008 | (European Company and Financial Law Review) | 19 articles
1613-2548 | 2009 | (European Company and Financial Law Review) | 21 articles
1613-2548 | 2010 | (European Company and Financial Law Review) | 21 articles
1613-2548 | 2011 | (European Company and Financial Law Review) | 21 articles
1613-2548 | 2012 | (European Company and Financial Law Review) | 22 articles
1613-2548 | 2013 | (European Company and Financial Law Review) | 21 articles
1613-2548 | 2014 | (European Company and Financial Law Review) | 17 articles
1613-2548 | 2015 | (European Company and Financial Law Review) | 5 articles
1613-3684 | 2012 | (Journal of Cross-Cultural and Interlanguage Communication) | 1 articles
1613-3684 | 2012 | (Multilingua) | 1 articles
1613-3706 | 2012 | (Zeitschrift für Sprachwissenschaft) | 1 articles
1613-396X | 1999 | (Linguistics) | 6 articles
1613-4060 | 2007 | (Theoretical Linguistics) | 27 articles
1613-4087 | 2012 | (Communications - The European Journal of Communication Research) | 2 articles
1613-7027 |  | (Corpus Linguistics and Linguistic Theory) | 1 articles
1613-7027 | 2005 | (Corpus Linguistics and Linguistic Theory) | 12 articles
1613-7027 | 2006 | (Corpus Linguistics and Linguistic Theory) | 13 articles
1613-7027 | 2007 | (Corpus Linguistics and Linguistic Theory) | 15 articles
1613-7027 | 2008 | (Corpus Linguistics and Linguistic Theory) | 13 articles
1613-7027 | 2009 | (Corpus Linguistics and Linguistic Theory) | 11 articles
1613-7027 | 2010 | (Corpus Linguistics and Linguistic Theory) | 12 articles
1613-7027 | 2011 | (Corpus Linguistics and Linguistic Theory) | 13 articles
1613-7027 | 2012 | (Corpus Linguistics and Linguistic Theory) | 14 articles
1613-7027 | 2013 | (Corpus Linguistics and Linguistic Theory) | 10 articles
1613-7027 | 2014 | (Corpus Linguistics and Linguistic Theory) | 14 articles
1614-9920 | 2005 | (European Review of Contract Law) | 37 articles
1614-9920 | 2006 | (European Review of Contract Law) | 29 articles
1614-9920 | 2006 | (European Review of contract Law) | 9 articles
1614-9920 | 2007 | (European Review of Contract Law) | 35 articles
1614-9920 | 2008 | (European Review of Contract Law) | 35 articles
1614-9920 | 2009 | (European Review of Contract Law) | 32 articles
1614-9920 | 2010 | (European Review of Contract Law) | 31 articles
1614-9920 | 2011 | (European Review of Contract Law) | 37 articles
1614-9920 | 2012 | (European Review of Contract Law) | 39 articles
1614-9920 | 2013 | (European Review of Contract Law) | 31 articles
1614-9920 | 2014 | (European Review of Contract Law) | 29 articles
1615-715X | 2001 | (Advances in Geometry) | 29 articles
1615-715X | 2002 | (Advances in Geometry) | 18 articles
1615-715X | 2003 | (Advances in Geometry) | 47 articles
1615-715X | 2004 | (Advances in Geometry) | 30 articles
1615-715X | 2005 | (Advances in Geometry) | 41 articles
1615-715X | 2006 | (Advances in Geometry) | 37 articles
1615-715X | 2007 | (Advances in Geometry) | 35 articles
1615-715X | 2008 | (Advances in Geometry) | 37 articles
1615-715X | 2009 | (Advances in Geometry) | 29 articles
1615-715X | 2010 | (Advances in Geometry) | 45 articles
1615-715X | 2011 | (Advances in Geometry) | 45 articles
1615-715X | 2012 | (Advances in Geometry) | 46 articles
1615-715X | 2013 | (Advances in Geometry) | 46 articles
